line_item_id,quantity,product_id,product_name,price,total
594,13,57,New Fresh Chips,7.73,100.49000000000001
210,13,57,New Fresh Chips,7.73,100.49000000000001
1095,4,57,New Fresh Chips,7.73,30.92
617,15,57,New Fresh Chips,7.73,115.95
663,19,57,New Fresh Chips,7.73,146.87
998,1,57,New Fresh Chips,7.73,7.73
905,7,57,New Fresh Chips,7.73,54.11
179,11,57,New Fresh Chips,7.73,85.03
829,11,57,New Fresh Chips,7.73,85.03
741,3,57,New Fresh Chips,7.73,23.19
856,3,57,New Fresh Chips,7.73,23.19
758,12,57,New Fresh Chips,7.73,92.76
993,1,57,New Fresh Chips,7.73,7.73
57,11,57,New Fresh Chips,7.73,85.03
1080,9,12,Mouse,6.42,57.78
506,15,42,Mouse,9.46,141.9
131,10,12,Mouse,6.42,64.2
827,2,42,Mouse,9.46,18.92
960,16,12,Mouse,6.42,102.72
123,15,42,Mouse,9.46,141.9
389,6,12,Mouse,6.42,38.519999999999996
846,6,12,Mouse,6.42,38.519999999999996
923,15,12,Mouse,6.42,96.3
851,19,12,Mouse,6.42,121.98
290,9,42,Mouse,9.46,85.14000000000001
216,16,42,Mouse,9.46,151.36
876,1,12,Mouse,6.42,6.42
879,12,42,Mouse,9.46,113.52000000000001
887,9,12,Mouse,6.42,57.78
103,11,12,Mouse,6.42,70.62
668,3,12,Mouse,6.42,19.259999999999998
381,19,12,Mouse,6.42,121.98
185,20,12,Mouse,6.42,128.4
69,5,12,Mouse,6.42,32.1
1052,12,42,Mouse,9.46,113.52000000000001
50,1,12,Mouse,6.42,6.42
472,2,42,Mouse,9.46,18.92
568,19,42,Mouse,9.46,179.74
137,10,42,Mouse,9.46,94.60000000000001
777,20,12,Mouse,6.42,128.4
356,12,12,Mouse,6.42,77.03999999999999
287,10,42,Mouse,9.46,94.60000000000001
809,9,12,Mouse,6.42,57.78
442,19,12,Mouse,6.42,121.98
816,8,42,Mouse,9.46,75.68
139,15,42,Mouse,9.46,141.9
740,3,42,Mouse,9.46,28.380000000000003
165,8,54,Licensed Plastic Bike,9.3,74.4
26,15,54,Licensed Plastic Bike,9.3,139.5
894,16,54,Licensed Plastic Bike,9.3,148.8
4,17,54,Licensed Plastic Bike,9.3,158.10000000000002
922,20,54,Licensed Plastic Bike,9.3,186.0
157,20,54,Licensed Plastic Bike,9.3,186.0
1096,1,54,Licensed Plastic Bike,9.3,9.3
148,2,54,Licensed Plastic Bike,9.3,18.6
959,19,54,Licensed Plastic Bike,9.3,176.70000000000002
711,20,54,Licensed Plastic Bike,9.3,186.0
174,4,54,Licensed Plastic Bike,9.3,37.2
369,14,54,Licensed Plastic Bike,9.3,130.20000000000002
336,2,54,Licensed Plastic Bike,9.3,18.6
517,14,54,Licensed Plastic Bike,9.3,130.20000000000002
240,5,54,Licensed Plastic Bike,9.3,46.5
291,9,54,Licensed Plastic Bike,9.3,83.7
299,20,54,Licensed Plastic Bike,9.3,186.0
275,2,54,Licensed Plastic Bike,9.3,18.6
282,12,54,Licensed Plastic Bike,9.3,111.60000000000001
412,20,54,Licensed Plastic Bike,9.3,186.0
304,14,54,Licensed Plastic Bike,9.3,130.20000000000002
785,17,20,Licensed Cheese,3.93,66.81
292,2,20,Licensed Cheese,3.93,7.86
490,12,20,Licensed Cheese,3.93,47.160000000000004
708,18,20,Licensed Cheese,3.93,70.74000000000001
681,18,20,Licensed Cheese,3.93,70.74000000000001
147,6,20,Licensed Cheese,3.93,23.580000000000002
95,5,20,Licensed Cheese,3.93,19.650000000000002
257,5,20,Licensed Cheese,3.93,19.650000000000002
1002,13,20,Licensed Cheese,3.93,51.09
47,12,20,Licensed Cheese,3.93,47.160000000000004
228,9,20,Licensed Cheese,3.93,35.370000000000005
852,9,20,Licensed Cheese,3.93,35.370000000000005
436,1,20,Licensed Cheese,3.93,3.93
1030,19,20,Licensed Cheese,3.93,74.67
378,6,20,Licensed Cheese,3.93,23.580000000000002
277,9,20,Licensed Cheese,3.93,35.370000000000005
246,17,20,Licensed Cheese,3.93,66.81
448,18,20,Licensed Cheese,3.93,70.74000000000001
118,14,20,Licensed Cheese,3.93,55.02
214,16,20,Licensed Cheese,3.93,62.88
323,18,20,Licensed Cheese,3.93,70.74000000000001
199,6,20,Licensed Cheese,3.93,23.580000000000002
792,5,58,Intelligent Chips,7.69,38.45
975,10,58,Intelligent Chips,7.69,76.9
51,16,58,Intelligent Chips,7.69,123.04
554,14,58,Intelligent Chips,7.69,107.66000000000001
22,11,58,Intelligent Chips,7.69,84.59
529,10,58,Intelligent Chips,7.69,76.9
819,18,58,Intelligent Chips,7.69,138.42000000000002
528,20,58,Intelligent Chips,7.69,153.8
824,1,58,Intelligent Chips,7.69,7.69
731,8,58,Intelligent Chips,7.69,61.52
849,5,58,Intelligent Chips,7.69,38.45
720,18,58,Intelligent Chips,7.69,138.42000000000002
1084,5,58,Intelligent Chips,7.69,38.45
906,13,58,Intelligent Chips,7.69,99.97
1021,12,58,Intelligent Chips,7.69,92.28
611,15,58,Intelligent Chips,7.69,115.35000000000001
665,14,58,Intelligent Chips,7.69,107.66000000000001
1010,8,25,Incredible Hat,1.92,15.36
575,3,25,Incredible Hat,1.92,5.76
890,3,25,Incredible Hat,1.92,5.76
160,5,25,Incredible Hat,1.92,9.6
558,13,25,Incredible Hat,1.92,24.96
72,10,25,Incredible Hat,1.92,19.2
1058,10,25,Incredible Hat,1.92,19.2
548,1,25,Incredible Hat,1.92,1.92
253,10,25,Incredible Hat,1.92,19.2
929,15,25,Incredible Hat,1.92,28.799999999999997
875,4,25,Incredible Hat,1.92,7.68
332,11,25,Incredible Hat,1.92,21.119999999999997
813,16,25,Incredible Hat,1.92,30.72
208,4,25,Incredible Hat,1.92,7.68
685,9,25,Incredible Hat,1.92,17.28
569,13,25,Incredible Hat,1.92,24.96
632,8,25,Incredible Hat,1.92,15.36
934,19,25,Incredible Hat,1.92,36.48
676,18,25,Incredible Hat,1.92,34.56
570,17,25,Incredible Hat,1.92,32.64
260,9,19,Hat,6.92,62.28
728,6,19,Hat,6.92,41.519999999999996
744,4,19,Hat,6.92,27.68
713,13,19,Hat,6.92,89.96
751,16,19,Hat,6.92,110.72
980,19,19,Hat,6.92,131.48
531,17,19,Hat,6.92,117.64
314,20,19,Hat,6.92,138.4
859,7,19,Hat,6.92,48.44
900,6,19,Hat,6.92,41.519999999999996
649,19,19,Hat,6.92,131.48
99,7,19,Hat,6.92,48.44
66,5,19,Hat,6.92,34.6
1048,14,19,Hat,6.92,96.88
803,15,19,Hat,6.92,103.8
795,8,19,Hat,6.92,55.36
969,8,19,Hat,6.92,55.36
820,5,45,Handcrafted Wooden Fish,8.95,44.75
267,17,45,Handcrafted Wooden Fish,8.95,152.14999999999998
132,20,45,Handcrafted Wooden Fish,8.95,179.0
913,3,45,Handcrafted Wooden Fish,8.95,26.849999999999998
798,7,45,Handcrafted Wooden Fish,8.95,62.64999999999999
839,3,45,Handcrafted Wooden Fish,8.95,26.849999999999998
278,10,45,Handcrafted Wooden Fish,8.95,89.5
727,4,45,Handcrafted Wooden Fish,8.95,35.8
737,2,45,Handcrafted Wooden Fish,8.95,17.9
1,6,45,Handcrafted Wooden Fish,8.95,53.699999999999996
371,16,45,Handcrafted Wooden Fish,8.95,143.2
1081,4,45,Handcrafted Wooden Fish,8.95,35.8
1071,10,45,Handcrafted Wooden Fish,8.95,89.5
679,12,45,Handcrafted Wooden Fish,8.95,107.39999999999999
43,14,45,Handcrafted Wooden Fish,8.95,125.29999999999998
1028,1,45,Handcrafted Wooden Fish,8.95,8.95
192,19,45,Handcrafted Wooden Fish,8.95,170.04999999999998
33,3,45,Handcrafted Wooden Fish,8.95,26.849999999999998
17,19,45,Handcrafted Wooden Fish,8.95,170.04999999999998
1026,13,45,Handcrafted Wooden Fish,8.95,116.35
230,18,45,Handcrafted Wooden Fish,8.95,161.1
1094,14,45,Handcrafted Wooden Fish,8.95,125.29999999999998
24,7,14,Handcrafted Hat,3.55,24.849999999999998
1064,4,14,Handcrafted Hat,3.55,14.2
458,6,14,Handcrafted Hat,3.55,21.299999999999997
90,5,14,Handcrafted Hat,3.55,17.75
925,13,14,Handcrafted Hat,3.55,46.15
1046,18,14,Handcrafted Hat,3.55,63.9
770,15,14,Handcrafted Hat,3.55,53.25
930,14,14,Handcrafted Hat,3.55,49.699999999999996
53,5,14,Handcrafted Hat,3.55,17.75
100,14,14,Handcrafted Hat,3.55,49.699999999999996
885,3,14,Handcrafted Hat,3.55,10.649999999999999
1106,14,14,Handcrafted Hat,3.55,49.699999999999996
483,5,14,Handcrafted Hat,3.55,17.75
295,14,14,Handcrafted Hat,3.55,49.699999999999996
895,15,14,Handcrafted Hat,3.55,53.25
996,4,14,Handcrafted Hat,3.55,14.2
831,18,14,Handcrafted Hat,3.55,63.9
910,13,14,Handcrafted Hat,3.55,46.15
773,16,14,Handcrafted Hat,3.55,56.8
916,20,16,Gorgeous Salad,9.85,197.0
1097,3,16,Gorgeous Salad,9.85,29.549999999999997
1099,4,16,Gorgeous Salad,9.85,39.4
367,15,16,Gorgeous Salad,9.85,147.75
926,20,16,Gorgeous Salad,9.85,197.0
486,2,16,Gorgeous Salad,9.85,19.7
493,1,16,Gorgeous Salad,9.85,9.85
687,12,16,Gorgeous Salad,9.85,118.19999999999999
1040,19,16,Gorgeous Salad,9.85,187.15
222,10,16,Gorgeous Salad,9.85,98.5
573,15,16,Gorgeous Salad,9.85,147.75
1018,2,16,Gorgeous Salad,9.85,19.7
944,13,37,Frozen Computer,2.26,29.379999999999995
855,9,37,Frozen Computer,2.26,20.339999999999996
248,19,37,Frozen Computer,2.26,42.94
432,17,37,Frozen Computer,2.26,38.419999999999995
438,17,37,Frozen Computer,2.26,38.419999999999995
420,19,37,Frozen Computer,2.26,42.94
302,11,37,Frozen Computer,2.26,24.86
375,13,37,Frozen Computer,2.26,29.379999999999995
902,19,37,Frozen Computer,2.26,42.94
702,6,37,Frozen Computer,2.26,13.559999999999999
437,7,37,Frozen Computer,2.26,15.819999999999999
588,1,37,Frozen Computer,2.26,2.26
8,5,37,Frozen Computer,2.26,11.299999999999999
574,5,37,Frozen Computer,2.26,11.299999999999999
1077,12,37,Frozen Computer,2.26,27.119999999999997
976,17,37,Frozen Computer,2.26,38.419999999999995
832,19,37,Frozen Computer,2.26,42.94
766,8,37,Frozen Computer,2.26,18.08
440,4,37,Frozen Computer,2.26,9.04
783,7,37,Frozen Computer,2.26,15.819999999999999
227,18,37,Frozen Computer,2.26,40.67999999999999
77,17,2,For repair Soft Table,5.19,88.23
903,10,2,For repair Soft Table,5.19,51.900000000000006
919,18,2,For repair Soft Table,5.19,93.42
1014,9,2,For repair Soft Table,5.19,46.71
1059,10,2,For repair Soft Table,5.19,51.900000000000006
141,11,2,For repair Soft Table,5.19,57.09
615,15,2,For repair Soft Table,5.19,77.85000000000001
1107,6,2,For repair Soft Table,5.19,31.14
265,2,2,For repair Soft Table,5.19,10.38
1087,19,2,For repair Soft Table,5.19,98.61000000000001
59,14,2,For repair Soft Table,5.19,72.66000000000001
693,18,2,For repair Soft Table,5.19,93.42
124,19,2,For repair Soft Table,5.19,98.61000000000001
1039,19,2,For repair Soft Table,5.19,98.61000000000001
250,1,2,For repair Soft Table,5.19,5.19
64,1,2,For repair Soft Table,5.19,5.19
150,17,2,For repair Soft Table,5.19,88.23
450,8,2,For repair Soft Table,5.19,41.52
942,6,2,For repair Soft Table,5.19,31.14
593,13,2,For repair Soft Table,5.19,67.47
39,16,2,For repair Soft Table,5.19,83.04
596,19,2,For repair Soft Table,5.19,98.61000000000001
46,9,2,For repair Soft Table,5.19,46.71
143,14,2,For repair Soft Table,5.19,72.66000000000001
34,5,2,For repair Soft Table,5.19,25.950000000000003
600,14,2,For repair Soft Table,5.19,72.66000000000001
1024,19,2,For repair Soft Table,5.19,98.61000000000001
584,14,2,For repair Soft Table,5.19,72.66000000000001
296,7,29,For repair Fresh Fish,9.26,64.82
487,3,29,For repair Fresh Fish,9.26,27.78
642,11,29,For repair Fresh Fish,9.26,101.86
505,11,29,For repair Fresh Fish,9.26,101.86
897,11,29,For repair Fresh Fish,9.26,101.86
379,10,29,For repair Fresh Fish,9.26,92.6
128,16,29,For repair Fresh Fish,9.26,148.16
481,19,29,For repair Fresh Fish,9.26,175.94
427,12,29,For repair Fresh Fish,9.26,111.12
86,5,29,For repair Fresh Fish,9.26,46.3
289,12,29,For repair Fresh Fish,9.26,111.12
162,3,29,For repair Fresh Fish,9.26,27.78
1034,4,29,For repair Fresh Fish,9.26,37.04
787,18,29,For repair Fresh Fish,9.26,166.68
948,18,29,For repair Fresh Fish,9.26,166.68
18,14,29,For repair Fresh Fish,9.26,129.64
915,17,29,For repair Fresh Fish,9.26,157.42
452,12,29,For repair Fresh Fish,9.26,111.12
692,7,29,For repair Fresh Fish,9.26,64.82
1075,18,29,For repair Fresh Fish,9.26,166.68
547,11,29,For repair Fresh Fish,9.26,101.86
884,20,1,Fantastic Shoes,2.25,45.0
345,19,1,Fantastic Shoes,2.25,42.75
881,13,1,Fantastic Shoes,2.25,29.25
154,1,1,Fantastic Shoes,2.25,2.25
877,9,1,Fantastic Shoes,2.25,20.25
453,4,1,Fantastic Shoes,2.25,9.0
30,18,1,Fantastic Shoes,2.25,40.5
793,17,1,Fantastic Shoes,2.25,38.25
85,1,1,Fantastic Shoes,2.25,2.25
186,2,1,Fantastic Shoes,2.25,4.5
161,11,1,Fantastic Shoes,2.25,24.75
810,3,1,Fantastic Shoes,2.25,6.75
580,20,1,Fantastic Shoes,2.25,45.0
653,10,1,Fantastic Shoes,2.25,22.5
1082,18,1,Fantastic Shoes,2.25,40.5
661,13,1,Fantastic Shoes,2.25,29.25
273,5,1,Fantastic Shoes,2.25,11.25
977,6,1,Fantastic Shoes,2.25,13.5
142,17,1,Fantastic Shoes,2.25,38.25
37,7,1,Fantastic Shoes,2.25,15.75
202,11,1,Fantastic Shoes,2.25,24.75
995,7,17,Fantastic Sausages,8.1,56.699999999999996
1017,10,17,Fantastic Sausages,8.1,81.0
928,19,17,Fantastic Sausages,8.1,153.9
999,3,17,Fantastic Sausages,8.1,24.299999999999997
1073,1,17,Fantastic Sausages,8.1,8.1
475,20,17,Fantastic Sausages,8.1,162.0
97,14,17,Fantastic Sausages,8.1,113.39999999999999
418,19,17,Fantastic Sausages,8.1,153.9
630,9,17,Fantastic Sausages,8.1,72.89999999999999
686,4,17,Fantastic Sausages,8.1,32.4
723,1,17,Fantastic Sausages,8.1,8.1
804,14,17,Fantastic Sausages,8.1,113.39999999999999
796,1,17,Fantastic Sausages,8.1,8.1
715,14,17,Fantastic Sausages,8.1,113.39999999999999
557,2,17,Fantastic Sausages,8.1,16.2
714,11,17,Fantastic Sausages,8.1,89.1
562,14,17,Fantastic Sausages,8.1,113.39999999999999
244,11,17,Fantastic Sausages,8.1,89.1
242,6,17,Fantastic Sausages,8.1,48.599999999999994
383,17,50,Fantastic Fish,9.59,163.03
561,20,50,Fantastic Fish,9.59,191.8
721,15,50,Fantastic Fish,9.59,143.85
417,18,50,Fantastic Fish,9.59,172.62
968,15,50,Fantastic Fish,9.59,143.85
1060,14,50,Fantastic Fish,9.59,134.26
236,8,50,Fantastic Fish,9.59,76.72
931,19,50,Fantastic Fish,9.59,182.21
1074,5,50,Fantastic Fish,9.59,47.95
1092,11,50,Fantastic Fish,9.59,105.49
699,7,50,Fantastic Fish,9.59,67.13
936,16,50,Fantastic Fish,9.59,153.44
67,20,50,Fantastic Fish,9.59,191.8
84,16,50,Fantastic Fish,9.59,153.44
745,11,50,Fantastic Fish,9.59,105.49
1033,15,50,Fantastic Fish,9.59,143.85
882,7,50,Fantastic Fish,9.59,67.13
359,9,50,Fantastic Fish,9.59,86.31
940,6,4,Ergonomic Wooden Soap,8.99,53.94
519,12,4,Ergonomic Wooden Soap,8.99,107.88
335,11,4,Ergonomic Wooden Soap,8.99,98.89
771,13,4,Ergonomic Wooden Soap,8.99,116.87
19,14,4,Ergonomic Wooden Soap,8.99,125.86
789,15,4,Ergonomic Wooden Soap,8.99,134.85
144,13,4,Ergonomic Wooden Soap,8.99,116.87
451,7,4,Ergonomic Wooden Soap,8.99,62.93
205,5,4,Ergonomic Wooden Soap,8.99,44.95
444,6,4,Ergonomic Wooden Soap,8.99,53.94
1000,20,4,Ergonomic Wooden Soap,8.99,179.8
860,17,4,Ergonomic Wooden Soap,8.99,152.83
101,9,4,Ergonomic Wooden Soap,8.99,80.91
176,13,4,Ergonomic Wooden Soap,8.99,116.87
41,12,4,Ergonomic Wooden Soap,8.99,107.88
717,13,4,Ergonomic Wooden Soap,8.99,116.87
555,13,4,Ergonomic Wooden Soap,8.99,116.87
113,14,4,Ergonomic Wooden Soap,8.99,125.86
709,4,4,Ergonomic Wooden Soap,8.99,35.96
217,7,4,Ergonomic Wooden Soap,8.99,62.93
1098,5,4,Ergonomic Wooden Soap,8.99,44.95
151,7,53,Ergonomic Cheese,5.01,35.07
935,1,53,Ergonomic Cheese,5.01,5.01
984,20,53,Ergonomic Cheese,5.01,100.19999999999999
1022,15,53,Ergonomic Cheese,5.01,75.14999999999999
361,15,53,Ergonomic Cheese,5.01,75.14999999999999
664,14,53,Ergonomic Cheese,5.01,70.14
599,14,53,Ergonomic Cheese,5.01,70.14
628,11,53,Ergonomic Cheese,5.01,55.11
695,20,53,Ergonomic Cheese,5.01,100.19999999999999
243,5,53,Ergonomic Cheese,5.01,25.049999999999997
918,10,53,Ergonomic Cheese,5.01,50.099999999999994
522,2,53,Ergonomic Cheese,5.01,10.02
456,9,53,Ergonomic Cheese,5.01,45.089999999999996
842,14,53,Ergonomic Cheese,5.01,70.14
140,19,53,Ergonomic Cheese,5.01,95.19
553,20,53,Ergonomic Cheese,5.01,100.19999999999999
395,1,53,Ergonomic Cheese,5.01,5.01
460,8,53,Ergonomic Cheese,5.01,40.08
1089,12,53,Ergonomic Cheese,5.01,60.12
167,19,53,Ergonomic Cheese,5.01,95.19
182,20,53,Ergonomic Cheese,5.01,100.19999999999999
963,15,10,Cotton Sausages,9.89,148.35000000000002
736,18,10,Cotton Sausages,9.89,178.02
1065,11,10,Cotton Sausages,9.89,108.79
546,7,10,Cotton Sausages,9.89,69.23
173,10,10,Cotton Sausages,9.89,98.9
965,20,10,Cotton Sausages,9.89,197.8
340,12,10,Cotton Sausages,9.89,118.68
443,18,10,Cotton Sausages,9.89,178.02
985,4,10,Cotton Sausages,9.89,39.56
983,11,10,Cotton Sausages,9.89,108.79
551,4,10,Cotton Sausages,9.89,39.56
870,20,10,Cotton Sausages,9.89,197.8
184,19,10,Cotton Sausages,9.89,187.91000000000003
1037,17,10,Cotton Sausages,9.89,168.13
229,12,10,Cotton Sausages,9.89,118.68
1090,20,10,Cotton Sausages,9.89,197.8
115,4,10,Cotton Sausages,9.89,39.56
863,7,10,Cotton Sausages,9.89,69.23
329,1,10,Cotton Sausages,9.89,9.89
524,2,10,Cotton Sausages,9.89,19.78
374,17,10,Cotton Sausages,9.89,168.13
917,13,10,Cotton Sausages,9.89,128.57
652,2,10,Cotton Sausages,9.89,19.78
806,4,10,Cotton Sausages,9.89,39.56
455,14,10,Cotton Sausages,9.89,138.46
790,5,10,Cotton Sausages,9.89,49.45
590,20,10,Cotton Sausages,9.89,197.8
791,6,10,Cotton Sausages,9.89,59.34
117,4,10,Cotton Sausages,9.89,39.56
177,13,10,Cotton Sausages,9.89,128.57
492,10,6,Cotton Bike,8.34,83.4
25,9,6,Cotton Bike,8.34,75.06
683,9,6,Cotton Bike,8.34,75.06
226,3,6,Cotton Bike,8.34,25.02
6,2,6,Cotton Bike,8.34,16.68
637,16,6,Cotton Bike,8.34,133.44
987,12,6,Cotton Bike,8.34,100.08
1108,19,6,Cotton Bike,8.34,158.46
868,14,6,Cotton Bike,8.34,116.75999999999999
871,20,6,Cotton Bike,8.34,166.8
29,6,6,Cotton Bike,8.34,50.04
689,19,6,Cotton Bike,8.34,158.46
60,18,6,Cotton Bike,8.34,150.12
750,11,6,Cotton Bike,8.34,91.74
247,13,6,Cotton Bike,8.34,108.42
280,2,6,Cotton Bike,8.34,16.68
1086,9,6,Cotton Bike,8.34,75.06
908,11,6,Cotton Bike,8.34,91.74
697,10,6,Cotton Bike,8.34,83.4
129,5,6,Cotton Bike,8.34,41.7
159,2,6,Cotton Bike,8.34,16.68
419,2,6,Cotton Bike,8.34,16.68
613,2,6,Cotton Bike,8.34,16.68
800,12,6,Cotton Bike,8.34,100.08
540,8,6,Cotton Bike,8.34,66.72
1072,16,6,Cotton Bike,8.34,133.44
595,4,40,Cotton Ball,6.59,26.36
1047,2,40,Cotton Ball,6.59,13.18
80,4,40,Cotton Ball,6.59,26.36
742,9,40,Cotton Ball,6.59,59.31
464,9,40,Cotton Ball,6.59,59.31
883,20,40,Cotton Ball,6.59,131.8
482,3,40,Cotton Ball,6.59,19.77
480,11,40,Cotton Ball,6.59,72.49
391,12,40,Cotton Ball,6.59,79.08
373,18,40,Cotton Ball,6.59,118.62
838,8,40,Cotton Ball,6.59,52.72
837,12,40,Cotton Ball,6.59,79.08
234,15,40,Cotton Ball,6.59,98.85
651,15,40,Cotton Ball,6.59,98.85
394,5,40,Cotton Ball,6.59,32.95
781,9,40,Cotton Ball,6.59,59.31
70,13,40,Cotton Ball,6.59,85.67
204,9,40,Cotton Ball,6.59,59.31
276,1,40,Cotton Ball,6.59,6.59
491,8,40,Cotton Ball,6.59,52.72
189,8,40,Cotton Ball,6.59,52.72
238,20,34,Concrete Pants,8.52,170.39999999999998
1053,20,34,Concrete Pants,8.52,170.39999999999998
14,16,34,Concrete Pants,8.52,136.32
16,14,34,Concrete Pants,8.52,119.28
1091,6,34,Concrete Pants,8.52,51.12
358,5,34,Concrete Pants,8.52,42.599999999999994
362,13,34,Concrete Pants,8.52,110.75999999999999
585,5,34,Concrete Pants,8.52,42.599999999999994
52,19,34,Concrete Pants,8.52,161.88
435,1,34,Concrete Pants,8.52,8.52
1013,6,34,Concrete Pants,8.52,51.12
801,18,34,Concrete Pants,8.52,153.35999999999999
145,16,34,Concrete Pants,8.52,136.32
347,5,34,Concrete Pants,8.52,42.599999999999994
313,20,34,Concrete Pants,8.52,170.39999999999998
349,12,34,Concrete Pants,8.52,102.24
476,14,34,Concrete Pants,8.52,119.28
110,8,34,Concrete Pants,8.52,68.16
317,10,34,Concrete Pants,8.52,85.19999999999999
911,2,28,Concrete Gloves,5.71,11.42
533,6,28,Concrete Gloves,5.71,34.26
535,16,28,Concrete Gloves,5.71,91.36
958,12,28,Concrete Gloves,5.71,68.52
662,13,28,Concrete Gloves,5.71,74.23
411,5,28,Concrete Gloves,5.71,28.55
867,12,28,Concrete Gloves,5.71,68.52
1016,16,28,Concrete Gloves,5.71,91.36
488,6,28,Concrete Gloves,5.71,34.26
112,1,28,Concrete Gloves,5.71,5.71
79,12,28,Concrete Gloves,5.71,68.52
138,10,28,Concrete Gloves,5.71,57.1
947,6,8,Concrete Cheese,1.46,8.76
660,20,8,Concrete Cheese,1.46,29.2
933,1,8,Concrete Cheese,1.46,1.46
158,14,8,Concrete Cheese,1.46,20.439999999999998
534,10,8,Concrete Cheese,1.46,14.6
582,8,8,Concrete Cheese,1.46,11.68
764,11,8,Concrete Cheese,1.46,16.06
1085,15,8,Concrete Cheese,1.46,21.9
509,10,8,Concrete Cheese,1.46,14.6
471,13,8,Concrete Cheese,1.46,18.98
1005,7,8,Concrete Cheese,1.46,10.219999999999999
1027,13,8,Concrete Cheese,1.46,18.98
835,3,55,Chair,3.62,10.86
648,9,55,Chair,3.62,32.58
498,3,55,Chair,3.62,10.86
880,9,55,Chair,3.62,32.58
636,17,55,Chair,3.62,61.54
286,1,55,Chair,3.62,3.62
943,9,55,Chair,3.62,32.58
433,17,55,Chair,3.62,61.54
366,6,55,Chair,3.62,21.72
945,7,55,Chair,3.62,25.34
572,18,55,Chair,3.62,65.16
61,18,55,Chair,3.62,65.16
670,17,55,Chair,3.62,61.54
730,4,55,Chair,3.62,14.48
1062,18,55,Chair,3.62,65.16
719,18,55,Chair,3.62,65.16
956,15,55,Chair,3.62,54.300000000000004
578,18,55,Chair,3.62,65.16
724,19,55,Chair,3.62,68.78
305,20,23,Bike,0.12,2.4
178,1,23,Bike,0.12,0.12
645,4,23,Bike,0.12,0.48
640,17,23,Bike,0.12,2.04
997,20,23,Bike,0.12,2.4
991,13,23,Bike,0.12,1.56
1103,3,23,Bike,0.12,0.36
213,19,23,Bike,0.12,2.28
172,5,23,Bike,0.12,0.6
769,19,23,Bike,0.12,2.28
957,10,23,Bike,0.12,1.2
377,7,23,Bike,0.12,0.84
428,3,59,Ball,8.45,25.349999999999998
1008,12,59,Ball,8.45,101.39999999999999
1015,15,59,Ball,8.45,126.74999999999999
352,15,59,Ball,8.45,126.74999999999999
857,20,59,Ball,8.45,169.0
892,8,59,Ball,8.45,67.6
322,11,59,Ball,8.45,92.94999999999999
407,9,59,Ball,8.45,76.05
844,15,59,Ball,8.45,126.74999999999999
122,3,59,Ball,8.45,25.349999999999998
164,16,59,Ball,8.45,135.2
207,18,59,Ball,8.45,152.1
78,15,59,Ball,8.45,126.74999999999999
109,4,59,Ball,8.45,33.8
